Date,ANAホールディングス,HOYA,JXTGホールディングス,KDDI,MS＆ADインシュアランスグループホールディングス,SMC,SOMPOホールディングス,SUBARU,みずほフィナンシャルグループ,りそなホールディングス,アサヒグループホールディングス,アステラス製薬,イオン,エムスリー,エーザイ,オムロン,オリエンタルランド,オリックス,オリンパス,キヤノン,キリンホールディングス,キーエンス,クボタ,シスメックス,シマノ,スズキ,セコム,セブン＆アイ・ホールディングス,ソニー,ソフトバンク,ダイキン工業,テルモ,デンソー,トヨタ自動車,ニトリホールディングス,バンダイナムコホールディングス,パナソニック,ファナック,ファーストリテイリング,ブリヂストン,マキタ,ユニ・チャーム,リクルートホールディングス,レーザーテック,三井不動産,三井住友トラスト・ホールディングス,三井住友フィナンシャルグループ,三井物産,三菱UFJフィナンシャル・グループ,三菱ケミカルホールディングス,三菱商事,三菱地所,三菱重工業,三菱電機,中外製薬,丸紅,京セラ,任天堂,伊藤忠商事,住友不動産,住友商事,住友金属鉱山,住友電気工業,信越化学工業,味の素,塩野義製薬,大和ハウス工業,大塚ホールディングス,富士フイルムホールディングス,富士通,小松製作所,小野薬品工業,日本たばこ産業,日本取引所グループ,日本製鉄,日本郵政,日本郵船,日本電信電話,日本電産,日産自動車,日立製作所,旭化成,本田技研工業,村田製作所,東レ,東京エレクトロン,東京海上ホールディングス,東日本旅客鉄道,東海旅客鉄道,東芝,武田薬品工業,積水ハウス,第一三共,第一生命ホールディングス,花王,西日本旅客鉄道,資生堂,野村ホールディングス,銘柄名,Ｚホールディングス
2016-02-29,99.01500015258789,3261.7625,452.5549995422363,,1341.2375,26376.625,1704.6,18004.75,1513.0125,3287.65,3529.025,1616.4375,506.5150016784668,1340.6875,7244.175,3016.4,7895.3,527.3749984741211,4150.8,2399.125,1555.2125,14257.4375,1511.2625,6908.75,1056.875,3953.675,8770.5,4828.95,2504.7375,8147.875,7629.35,1935.875,1096.84375,1004.5125,11104.166650390625,1626.45,928.7774978637696,4836.725,2559.0625,4018.475,3263.25,1501.8875,1165.3333312988282,340.0375,2183.2375,3250.6875,1742.775,6849.1,424.13499984741213,615.0599990844727,2336.1375,3084.175,1028.2949996948241,1107.3625,1140.0833312988282,1308.2,1513.5277740478516,1351.9125,560.6775009155274,10270.75,1815.475,2337.475,1405.0625,5745.875,2887.0125,4876.55,3163.95,4073.7,4368.275,4140.05,1741.525,3937.3,4528.725,2970.675,1986.6,1411.575,3186.325,2984.0625,3757.7125,1260.3999938964844,2467.3,696.0300018310547,3002.725,4130.5,945.1699996948242,1118.975,2637.8375,7017.3,729.9166641235352,1783.65,5524.9,1823.8875,771.8666702270508,1299.6666687011718,5903.3,4248.925,2366.1125,3123.75,16362.75,443.075
2016-03-31,97.74772765419699,3334.1136363636365,454.620454268022,,1406.840909090909,26817.727272727272,1778.8863636363637,17971.590909090908,1595.3068181818182,3430.2272727272725,3413.0227272727275,1556.0,540.1227292147549,1374.534090909091,6989.886363636364,3275.318181818182,7993.431818181818,516.8636419122869,4304.522727272727,2393.1363636363635,1544.3863636363637,15001.193181818182,1544.0227272727273,7135.227272727273,1081.4772727272727,3978.409090909091,9494.318181818182,4736.431818181818,2757.784090909091,8487.068181818182,8170.431818181818,2018.9204545454545,1112.3068181818182,1031.7878695401278,11727.272793856535,1613.5113636363637,1003.3954509388317,5083.545454545455,2846.375,4133.181818181818,3473.5227272727275,1588.0227272727273,1155.833329634233,389.54545454545456,2152.625,3528.6136363636365,1772.909090909091,7226.795454545455,411.7863637750799,606.4499997225674,2492.7272727272725,3270.75,1077.0681818181818,1185.090909090909,1157.1590936834161,1385.4545454545455,1585.164140181108,1426.8977272727273,599.3318176269531,10001.795454545454,1994.3522727272727,2466.0,1390.4431818181818,5944.636363636364,2746.3863636363635,5302.227272727273,3178.034090909091,4086.9772727272725,4418.204545454545,4175.522727272727,1899.0454545454545,4571.590909090909,4645.568181818182,3121.693181818182,2184.6136363636365,1510.6363636363637,3253.3863636363635,3011.681818181818,4022.5113636363635,1215.8909052068536,2597.2613636363635,701.9909057617188,2967.443181818182,4274.25,938.5022693980824,1188.7272727272727,2770.7613636363635,6856.636363636364,752.7272699529475,2050.8863636363635,5410.295454545455,1919.0795454545455,836.2575752951882,1319.333340731534,5894.0,3996.7272727272725,2515.1704545454545,3268.409090909091,17636.81818181818,471.5681818181818
2016-04-30,96.79049949645996,3252.225,451.20999908447266,,1349.05,26572.75,1691.35,17049.5,1596.925,3353.775,3493.0,1489.4375,524.4949996948242,1409.575,6912.175,3378.625,7753.4,492.83249893188474,4263.025,2422.875,1602.9125,15625.9375,1544.1375,6949.0,1069.4375,3664.4,10386.0,4650.4,2899.85,8251.9,8579.8,2072.5,1064.89375,999.279165649414,10092.041674804688,1624.1625,965.1399993896484,5075.2,2921.5875,4057.225,3426.125,1603.6,1125.4166717529297,380.0625,2109.5625,3434.825,1664.35,7283.375,400.0550003051758,563.4549957275391,2433.3875,3229.0875,1003.8174987792969,1180.25,1190.625,1310.0125,1540.2083374023437,1385.4,572.2024963378906,9817.0,1886.2625,2345.95,1315.975,6002.275,2546.2625,5488.3,3026.2875,4215.825,4298.4,3979.2,1912.1125,5092.025,4679.625,3015.4125,2282.75,1507.5,3116.4,3111.275,3775.4875,1131.65,2535.075,748.6550048828125,3003.7875,4069.75,933.6224975585938,1146.025,2710.675,6661.425,734.3333312988282,2250.95,5256.775,1923.6125,855.408334350586,1229.416665649414,5803.55,3941.6,2482.1125,3069.1125,17795.5,490.775
2016-05-31,97.85210519087941,3086.407894736842,435.7552634791324,,1348.6184210526317,26952.105263157893,1553.4736842105262,16412.105263157893,1526.828947368421,3521.4736842105262,3605.5,1469.3947368421052,519.8684218557257,1596.4736842105262,6700.131578947368,3369.0789473684213,7310.868421052632,461.81315934030636,3908.2894736842104,2528.5,1807.907894736842,16869.407894736843,1651.078947368421,7585.263157894737,1077.6973684210527,3841.1315789473683,10633.421052631578,4681.184210526316,2866.9868421052633,8520.473684210527,9104.131578947368,2166.9736842105262,1030.592105263158,993.451754921361,9543.377158717105,1572.2105263157894,954.7842118112665,5402.6578947368425,3000.8552631578946,3803.9736842105262,3519.0789473684213,1652.342105263158,1195.5263190018504,335.67763157894734,2114.1184210526317,3392.6052631578946,1671.0,7589.710526315789,407.0394744873047,559.2052644428454,2213.1710526315787,3081.6710526315787,1031.4421065481085,1255.8684210526317,1248.8157830489308,1302.5263157894738,1401.154974686472,1374.1842105263158,524.9947397332443,9804.368421052632,1860.7368421052631,2303.7894736842104,1412.8157894736842,6255.3421052631575,2522.1184210526317,5953.868421052632,3118.4736842105262,4448.6578947368425,4492.763157894737,4011.4473684210525,1827.1052631578948,5040.763157894737,4453.578947368421,2973.6184210526317,2233.4605263157896,1420.0263157894738,3254.7105263157896,3209.2894736842104,4125.3026315789475,1109.5420981959294,2447.0,731.8842114900287,2844.25,4135.973684210527,929.1552589818051,1112.328947368421,2677.5131578947367,6575.578947368421,685.87719244706,2311.657894736842,4885.6578947368425,1941.6447368421052,868.7149128160978,1237.6842169510692,6036.605263157895,3851.9210526315787,2650.6052631578946,2951.7105263157896,16231.71052631579,496.6842105263158
2016-06-30,92.88045432350852,3050.4204545454545,414.6409086747603,,1244.215909090909,26289.659090909092,1265.840909090909,15820.90909090909,1405.6022727272727,3504.2045454545455,3465.75,1548.75,502.0227258855646,1680.5113636363637,6065.659090909091,3462.5,6798.659090909091,415.9159081198952,3670.4545454545455,2625.568181818182,1760.3181818181818,17064.715909090908,1447.3295454545455,7445.227272727273,1032.8125,3780.159090909091,11616.136363636364,4495.113636363636,2987.659090909091,7946.909090909091,8691.318181818182,2242.1022727272725,946.625,926.5568167946556,9550.984885475853,1520.625,926.3613655783913,5104.863636363636,2941.4886363636365,3502.318181818182,3383.6363636363635,1589.7386363636363,1250.9848410866477,331.04545454545456,1950.6931818181818,3190.6136363636365,1601.1363636363637,7962.75,390.49318556352097,505.27272727272725,2159.4772727272725,2787.9204545454545,1013.2113633589311,1267.409090909091,1224.2803039550781,1246.9318181818182,1342.9040416370738,1288.590909090909,478.9318161010742,9508.613636363636,1838.4886363636363,2145.0227272727275,1464.340909090909,6077.454545454545,2493.340909090909,5774.818181818182,3033.6022727272725,4650.818181818182,4164.772727272727,4072.8636363636365,1853.4431818181818,4586.0,4264.977272727273,2839.306818181818,2017.2045454545455,1305.0,2992.5,3076.784090909091,3953.3863636363635,1095.5272730047052,2333.0454545454545,691.7840936834162,2772.693181818182,4137.386363636364,909.8499977805398,1038.2863644686613,2477.5454545454545,6590.704545454545,640.1515156139027,2796.909090909091,4466.886363636364,1834.1136363636363,823.8446960449219,1166.454539905895,5958.386363636364,3702.75,2738.3977272727275,2810.0113636363635,16259.886363636364,486.9318181818182
2016-07-31,98.5864995956421,2926.175,392.9400009155273,,1170.2125,25473.5,1306.975,15342.0,1392.3875,3356.65,3442.5,1644.4,482.3700004577637,1822.75,5939.875,3419.75,6559.6,399.62500076293946,3677.75,2701.85,1785.9125,17957.375,1422.8,7281.0,935.625,3736.2,12931.5,4351.175,3132.0625,7728.05,8800.325,2308.5,935.175,902.2125045776368,9995.458374023438,2134.225,956.4250015258789,4975.725,2788.7,3422.3,3327.5,1514.3375,1288.291665649414,343.8375,1905.0625,3048.9625,1551.55,8832.45,388.5900024414062,504.0350036621094,2191.975,2731.8875,991.2000030517578,1233.85,1266.4583404541015,1233.3,1333.7361145019531,1263.95,484.1675003051758,9510.95,1850.325,2306.525,1368.2,6284.775,2546.4875,5588.025,2925.875,4903.25,3944.475,3851.225,1930.2875,4043.95,4237.7,2714.05,2033.0125,1275.55,2913.65,3200.15,4102.9375,1102.7649978637696,2239.3875,745.8274948120118,2954.825,4471.175,919.6999984741211,1067.925,2286.65,6582.05,608.4999969482421,2870.525,4450.05,1759.175,859.3124969482421,1223.766665649414,5933.125,3751.45,2887.725,2971.5125,16850.875,456.275
2016-08-31,95.28409108248624,2896.193181818182,379.0568154074929,,1386.5227272727273,27685.340909090908,1516.75,15269.545454545454,1427.2386363636363,3458.75,3350.818181818182,1648.1363636363637,526.924996809526,1574.1818181818182,6012.545454545455,3405.0,6171.409090909091,455.0454531582919,3921.7954545454545,2791.8636363636365,1678.3295454545455,18238.06818181818,1462.5113636363637,6704.090909090909,832.2443181818181,3824.2045454545455,11636.818181818182,4367.181818181818,3320.8863636363635,7690.545454545455,9047.477272727272,2134.715909090909,1015.2443181818181,1000.3636391379616,12118.787775213068,2200.681818181818,1002.2818215110085,4880.954545454545,3197.1477272727275,3444.4545454545455,3635.7954545454545,1449.784090909091,1320.6439403187144,426.26704545454544,1957.7613636363637,3381.7954545454545,1674.2954545454545,8899.568181818182,441.15681943026453,577.8499991677024,2338.8522727272725,2724.6022727272725,987.3568184592507,1274.590909090909,1160.1515197753906,1299.8068181818182,1409.7727244984019,1188.7727272727273,492.1954546841708,8870.522727272728,2033.9772727272727,2591.5454545454545,1410.2386363636363,7160.75,2367.9886363636365,4975.75,2689.1363636363635,4681.25,3753.6363636363635,4687.522727272727,2171.840909090909,3067.8636363636365,3961.7954545454545,2898.693181818182,2019.340909090909,1342.3636363636363,2762.1136363636365,3185.0454545454545,4648.75,1193.4045493386009,2385.6477272727275,820.3477283824574,3272.1363636363635,4319.613636363636,963.6704545454545,1067.3886358087714,2184.9545454545455,5951.25,593.1818195689808,2873.7272727272725,4646.295454545455,1643.0454545454545,796.3598452481357,1300.6439458673651,5360.227272727273,3488.9545454545455,2661.306818181818,3245.8863636363635,17168.18181818182,429.3863636363636
2016-09-30,93.10350017547607,2945.5375,397.51750030517576,,1442.975,28808.0,1613.3,15341.5,1506.8875,3524.65,3591.5,1588.775,535.1324989318848,1593.375,6364.8,3566.5,6171.9,470.4174995422363,4025.525,2982.4,1681.7875,18081.875,1500.475,7064.5,870.3125,3968.55,11304.0,4539.0,3354.675,7707.825,9424.475,1978.3125,1047.05,1018.7375045776367,11510.16669921875,2609.3375,1035.575,4885.05,3339.95,3618.25,3593.375,1477.8,1334.0833435058594,467.6625,1911.75,3539.525,1775.3,9177.15,451.5425003051758,628.3199981689453,2548.9,2701.125,1023.0224990844727,1292.4875,1163.7083312988282,1367.575,1468.541665649414,1258.225,515.4624992370606,9043.0,2165.25,2654.575,1472.7,7164.5,2247.8875,4983.75,2739.7875,4541.475,3853.025,5328.075,2276.6375,2698.1375,4027.375,2920.6625,2079.275,1338.9,2826.8,3113.0,4534.225,1210.9849975585937,2411.6875,826.6425033569336,3443.525,4395.725,976.3225006103515,1124.225,2191.9875,6144.6,650.6666641235352,3270.675,4718.475,1711.3375,802.3583358764648,1331.3749938964843,5609.275,3449.825,2681.15,3188.5625,17110.625,412.475
2016-10-31,93.4275001525879,3003.825,412.3174995422363,,1461.025,29936.875,1590.175,16855.5,1487.2875,3328.5,3677.925,1557.9375,522.1674980163574,1712.125,6644.575,3742.125,6106.8,479.2225006103516,4182.475,3117.125,1720.4125,19154.0625,1595.3,7466.75,934.375,3955.025,12244.5,4545.675,3373.5,7584.725,9735.225,2000.1875,1071.3875,1024.9333435058593,11618.833325195312,2580.175,1059.2625,5020.925,3301.075,3888.95,3672.5,1462.525,1402.8749969482421,500.31875,1939.5875,3468.875,1709.1,8971.875,434.57000198364256,657.9725006103515,2528.4875,2615.025,1011.2000030517578,1348.8625,1200.1666717529297,1422.425,1564.388900756836,1278.9,539.8300018310547,9192.0,2354.525,2676.2,1513.6625,7466.15,2288.6375,5193.675,2748.05,4595.175,3914.375,5669.675,2354.6875,2787.7125,4034.175,2939.7375,2067.7625,1289.25,2772.575,3101.125,4790.0375,1197.664990234375,2581.925,863.5325012207031,3566.35,4421.0,957.8949996948243,1186.6125,2214.475,6367.55,673.3333312988282,3658.25,4813.175,1669.525,814.3250015258789,1340.7916625976563,5691.25,3462.625,2655.5125,3276.8625,18893.25,407.35
2016-11-30,89.12749996185303,3069.2125,422.74000015258787,,1719.8125,31581.75,1605.225,18187.0,1713.6875,3881.05,3659.15,1560.35,615.8524978637695,1506.15,6700.025,4078.5,6053.45,568.7400001525879,4416.325,3137.15,1837.3,19089.6875,1676.225,6879.25,934.71875,4229.6,11933.75,4366.2,3244.25,7947.8,10347.075,2010.4375,1176.0875,1038.1583343505858,12832.916748046875,2590.5,1038.2949981689453,5268.7,3309.0125,4113.575,3757.5,1498.625,1416.8749969482421,484.11875,2177.6125,3924.25,1886.475,9934.525,505.95,696.029997253418,2389.825,2907.475,1033.6,1522.65,1100.125,1487.3875,1580.8749938964843,1450.2625,586.0500015258789,9422.475,2404.9875,2979.175,1516.5625,8132.075,2181.7375,5316.05,3022.55,4665.35,4093.925,6377.2,2447.5375,2622.9125,3857.475,3304.8,2321.35,1359.6,3023.55,2924.075,5099.7375,1233.975,2905.6875,969.4074981689453,3775.1,4708.625,920.9400024414062,1289.3625,2552.425,6504.85,680.5000030517579,3896.325,4640.425,1755.4,796.7083358764648,1499.5583404541017,5141.075,3563.75,2817.625,3500.5,19284.5,410.725
2016-12-31,95.59476180303665,3372.3809523809523,496.3738098144531,,1973.8214285714287,29016.428571428572,1742.642857142857,18566.904761904763,1832.0714285714287,4403.285714285715,3606.8333333333335,1589.1785714285713,736.3928585960751,1405.7619047619048,6665.9047619047615,4535.952380952381,6553.4047619047615,715.4380972726004,4669.357142857143,3206.6666666666665,1902.25,19202.559523809523,1721.8214285714287,6548.571428571428,1032.6488095238096,4796.0952380952385,12447.619047619048,4459.833333333333,3308.1428571428573,8426.047619047618,10707.380952380952,2074.940476190476,1269.6964285714287,1154.841273716518,14128.41271391369,2647.7619047619046,1244.9404761904761,5734.261904761905,3815.9880952380954,4303.428571428572,3875.4761904761904,1655.5,1502.341273716518,513.6904761904761,2347.190476190476,4580.047619047619,2160.0,10537.095238095239,609.9071437290737,767.7357163202195,2500.190476190476,3192.5714285714284,1145.0714285714287,1631.75,1084.2063453311011,1650.392857142857,1736.468258812314,1605.2380952380952,669.46190679641,10007.166666666666,2554.940476190476,3133.1190476190477,1676.25,9035.952380952382,2324.964285714286,5302.476190476191,3256.9285714285716,4801.738095238095,4393.928571428572,6828.547619047619,2692.2976190476193,2487.2619047619046,3868.0238095238096,3697.1666666666665,2664.4880952380954,1502.952380952381,3163.714285714286,2988.0833333333335,5044.702380952381,1391.4666660853795,3187.214285714286,1037.692858014788,4030.095238095238,5438.285714285715,948.0595252627418,1403.0357142857142,2761.7738095238096,7078.714285714285,769.5238066173736,4238.738095238095,4757.785714285715,1916.0357142857142,799.1825416201636,1688.3095296223958,5440.952380952381,3792.9761904761904,2945.0,4019.595238095238,20096.785714285714,439.5238095238095
2017-01-31,100.28526245920281,3326.5526315789475,518.7552634791324,,2016.3947368421052,28647.5,1650.842105263158,18447.894736842107,1808.921052631579,4246.789473684211,3778.815789473684,1580.4605263157894,730.2342111687911,1535.1315789473683,6556.631578947368,4624.473684210527,6464.105263157895,701.8605250308389,4806.4473684210525,3182.7631578947367,1890.6052631578948,21063.75,1752.3947368421052,6818.684210526316,1004.2434210526316,4795.736842105263,12854.473684210527,4592.578947368421,3454.7105263157896,8397.763157894737,11238.684210526315,2140.2631578947367,1254.5,1153.8421084755346,12629.649131373355,2385.8684210526317,1201.842105263158,5835.289473684211,4227.105263157895,4160.631578947368,3930.7894736842104,1675.8157894736842,1621.0526251541942,564.2697368421053,2272.434210526316,4498.5526315789475,2120.8684210526317,11302.763157894737,611.3263148257607,780.1263202868009,2544.9605263157896,3124.815789473684,1155.2236842105262,1670.2236842105262,1134.0789505807977,1646.1842105263158,1692.8362523129113,1569.828947368421,680.7894736842105,10383.157894736842,2562.2631578947367,3061.0526315789475,1652.7368421052631,9566.526315789473,2286.8947368421054,5555.184210526316,3181.1052631578946,5408.8421052631575,4402.184210526316,6776.815789473684,2707.315789473684,2434.6315789473683,3782.842105263158,3736.0,2694.7368421052633,1447.8947368421052,3249.5526315789475,3039.565789473684,5291.184210526316,1360.9421001233552,3283.2763157894738,1040.3157894736842,4292.0,5268.184210526316,973.8631543611225,1411.3026315789473,2674.157894736842,7304.605263157895,775.0877219752261,2709.657894736842,4812.263157894737,1921.3157894736842,826.5175492136102,1592.2982531095806,5447.789473684211,3841.7631578947367,3072.6184210526317,4042.7105263157896,21037.63157894737,466.60526315789474
2017-02-28,96.25149936676026,3280.8,529.8375038146972,,2151.2625,31606.25,1617.0,17134.25,1735.6875,4153.75,4000.85,1510.7875,755.5650009155273,1460.7375,6203.7,4882.75,6250.325,744.0324981689453,4997.5,3133.5,1879.25,21953.375,1828.175,6462.0,987.84375,4335.65,12567.0,4447.575,3534.7,8239.325,10994.875,1995.875,1256.0125,1182.3999969482422,11893.083422851563,2327.0375,1221.4875,6167.575,4332.8375,4286.0,3830.25,1663.8375,1747.6666625976563,687.7,2231.75,4491.775,2098.7,11349.0,614.9400009155273,832.8849975585938,2529.6875,3162.45,1118.2625,1671.5375,1252.291665649414,1692.7125,1767.5972229003905,1600.5875,715.220002746582,10231.475,2585.8375,3203.0,1822.75,9724.65,2290.6125,5540.425,3095.4875,5243.725,4309.675,6600.875,2795.0875,2482.1375,3722.325,3832.225,2795.4125,1451.4,3317.625,2963.4875,5314.8125,1287.2549987792968,3208.675,1082.2,4457.35,4595.675,988.4974975585938,1479.275,2630.4875,7331.975,807.0833374023438,2220.15,5134.925,1819.05,858.7499969482421,1634.7416625976562,5735.275,3683.375,2997.95,4182.275,22175.125,520.45
2017-03-31,98.03454537825151,3445.931818181818,544.9772713401101,,2179.2045454545455,32920.0,1609.9545454545455,17057.954545454544,1726.9772727272727,4020.6363636363635,4150.159090909091,1521.5113636363637,742.4318167946556,1411.215909090909,6125.681818181818,5009.772727272727,6382.386363636364,734.7681829279119,5375.068181818182,3402.2727272727275,2064.6136363636365,22312.045454545456,1765.75,6707.5,1049.7443181818182,4302.795454545455,13337.5,4397.0,3603.1363636363635,8210.40909090909,11042.954545454546,1976.875,1274.0511363636363,1165.4393976384943,11943.787863991478,2536.931818181818,1251.0454545454545,6311.977272727273,4137.25,4559.954545454545,3893.6363636363635,1647.5681818181818,1873.1060596812856,736.3068181818181,2154.715909090909,4287.0,2107.7727272727275,11657.045454545454,633.6727294921875,873.8613628040661,2635.0454545454545,3026.306818181818,1130.4204545454545,1660.8636363636363,1283.371210271662,1679.8522727272727,1786.8686828613281,1634.6136363636363,717.3977231112393,9956.522727272728,2491.875,3174.318181818182,1880.4545454545455,9677.34090909091,2264.8863636363635,5679.159090909091,3204.681818181818,5160.204545454545,4447.818181818182,6672.636363636364,2906.181818181818,2435.8295454545455,3767.7272727272725,3783.7954545454545,2702.056818181818,1455.5,3456.318181818182,2993.125,5312.613636363636,1267.8409146395597,3121.7727272727275,1090.2272727272727,4678.340909090909,4599.795454545455,1000.1477286598899,1514.7045454545455,2505.5227272727275,7471.340909090909,837.7272727272727,2106.8636363636365,5272.818181818182,1866.2272727272727,868.6174219304866,1652.2499944513495,6039.931818181818,3693.8636363636365,2997.7272727272725,4274.295454545455,22587.954545454544,530.1136363636364
2017-04-30,96.1779998779297,3484.375,510.9625,,1856.825,31305.25,1579.875,16561.5,1683.8625,3746.25,4256.275,1513.0625,677.0549957275391,1416.65,5756.125,4815.125,6492.4,665.0700042724609,5237.8,3307.875,2116.025,22011.0,1673.6125,6766.0,1035.1875,4032.875,14749.25,4591.35,3588.95,7989.25,10739.875,1968.8125,1191.8,1057.391668701172,11764.66669921875,2657.1,1269.325,6062.575,3985.0125,4481.4,3897.5,1632.6125,1886.0,695.3875,2068.0125,3956.1,1962.125,12212.375,579.4750030517578,842.3750030517579,2652.8375,2946.8375,1031.1675003051757,1525.15,1289.125,1565.6625,1641.0277893066407,1539.0,668.9799957275391,9768.35,2372.1375,3014.65,1750.9125,9479.35,2167.6625,5728.4,3209.45,5114.3,4180.7,6731.175,2824.2375,2268.7875,3696.15,3525.65,2485.175,1364.025,3320.3,2893.7875,5114.875,1176.8649993896483,2947.2125,1047.7375,4525.05,4387.075,973.2599990844726,1457.7125,2415.7125,7367.075,749.7500015258789,2150.475,5256.175,1815.975,815.779167175293,1533.4083251953125,6148.65,3702.95,2934.8375,4012.7,22527.75,511.0
2017-05-31,102.81250038146973,3794.525,500.42999801635744,,1887.45,33343.25,1682.375,17637.5,1746.3125,3844.0,4411.875,1421.75,708.4699981689453,1526.85,5946.525,4577.25,6940.375,682.0199966430664,5492.275,3768.375,2284.325,24098.875,1729.375,6550.25,1057.375,3915.725,15632.75,4786.075,3995.05,8208.925,10935.25,2166.8125,1209.075,1049.5083297729493,12459.166577148437,3059.9,1367.4375,6520.925,4312.7,4752.05,4160.875,1675.1625,1964.5833282470703,730.425,2121.425,4111.15,2012.85,15315.625,582.1599990844727,858.3199951171875,2886.0,3176.6125,1082.2125,1595.7875,1387.7916625976563,1536.8375,1760.0555572509766,1618.7125,696.9325012207031,10477.525,2306.875,2823.725,1839.3625,9847.575,2301.3125,6066.975,3567.375,5127.9,4148.6,7937.7,2755.7625,2369.85,4010.6,3750.7,2464.6875,1372.775,3458.075,3054.1625,5311.375,1205.9050018310547,3278.6375,1079.0375,5059.4,4496.8,942.8724990844727,1477.8375,2587.9125,7674.725,702.5000015258789,2470.425,5644.425,1895.35,826.754167175293,1603.2833221435546,6700.85,3693.875,3433.2125,4366.675,22301.875,488.125
2017-06-30,107.17636333812366,3897.0454545454545,487.006816517223,,1952.25,35031.818181818184,1966.3181818181818,17298.636363636364,1766.090909090909,3856.0227272727275,4381.5,1376.2272727272727,727.4886349764737,1600.8522727272727,6115.022727272727,4771.25,7605.090909090909,679.2136369185014,5630.863636363636,3940.568181818182,2410.181818181818,25053.863636363636,1870.8977272727273,6737.727272727273,1010.1988636363636,3735.659090909091,16502.954545454544,4739.318181818182,4190.318181818182,8518.568181818182,11213.40909090909,2232.840909090909,1185.4602272727273,1027.560600974343,12425.681795987215,3603.7272727272725,1495.875,6528.0,4575.488636363636,4830.113636363636,4143.409090909091,1703.3522727272727,2009.1893920898438,862.7954545454545,2116.8863636363635,4232.977272727273,1993.6818181818182,16188.295454545454,591.1681823730469,881.609092018821,2943.0227272727275,3473.9545454545455,1081.3636363636363,1598.8863636363637,1399.6212130459871,1533.4204545454545,1816.8813143643465,1612.1931818181818,695.4136408025569,10955.568181818182,2280.5113636363635,2780.681818181818,1739.7613636363637,10118.477272727272,2459.2272727272725,6109.954545454545,3750.068181818182,4905.75,4050.3636363636365,8092.590909090909,2754.056818181818,2399.409090909091,4088.4545454545455,3901.2045454545455,2414.159090909091,1375.2954545454545,3837.2954545454545,3030.6136363636365,5818.409090909091,1176.018182927912,3391.193181818182,1153.7613636363637,5345.772727272727,4384.318181818182,926.9204503839666,1445.4772727272727,2656.25,7954.0,684.7727258855647,2962.3863636363635,5691.704545454545,1959.1818181818182,827.5113636363636,1605.0454656427557,6900.863636363636,3669.3863636363635,3931.4772727272725,4345.0,21787.613636363636,485.0681818181818
2017-07-31,106.85952377319336,3796.4523809523807,493.55714343843005,,1996.9880952380952,35204.04761904762,1999.7142857142858,17625.95238095238,1766.7380952380952,3981.1666666666665,4389.309523809524,1368.5119047619048,730.7238071986607,1526.6904761904761,6052.238095238095,5114.047619047619,7657.619047619048,663.9690479096912,5830.833333333333,3925.8333333333335,2375.3571428571427,25086.309523809523,1928.3809523809523,6380.238095238095,1034.8214285714287,4049.5238095238096,15070.714285714286,4511.666666666667,4434.952380952381,8442.5,11763.452380952382,2156.7261904761904,1213.970238095238,1032.2142900739398,11697.9365234375,3636.309523809524,1508.202380952381,6437.380952380952,4565.857142857143,4833.0952380952385,4275.5952380952385,1704.8214285714287,1932.5,807.4880952380952,2035.0833333333333,4292.809523809524,2013.095238095238,15823.57142857143,591.3833327520462,969.5499950590588,2862.8928571428573,3400.9523809523807,1137.2380952380952,1666.142857142857,1477.7777826218378,1604.8809523809523,1899.034388950893,1713.3214285714287,735.2309483119419,10658.809523809523,2392.6428571428573,3113.309523809524,1765.25,10154.547619047618,2402.0119047619046,6014.5,3842.5714285714284,4774.023809523809,4101.0952380952385,8356.119047619048,2927.9166666666665,2454.5476190476193,3841.5238095238096,3868.4285714285716,2637.8809523809523,1405.0238095238096,3879.5714285714284,2930.9166666666665,5826.8452380952385,1233.019045875186,3595.0238095238096,1244.3333333333333,5304.523809523809,4578.761904761905,972.7880946568081,1487.9761904761904,2576.7023809523807,7958.380952380952,713.2539643787202,2576.2380952380954,5698.952380952381,1951.892857142857,833.9206354050409,1574.8015921456474,6786.285714285715,3575.6428571428573,3893.5238095238096,4396.047619047619,22354.404761904763,493.76190476190476
