Date,1925,1928,2413,2502,2503,2802,2914,3382,3402,3407,4063,4188,4452,4502,4503,4507,4519,4523,4528,4543,4568,4578,4661,4689,4901,4911,5020,5108,5401,5713,5802,6098,6178,6273,6301,6326,6367,6501,6502,6503,6586,6594,6645,6702,6752,6758,6861,6869,6902,6920,6954,6971,6981,7011,7201,7203,7267,7269,7270,7309,7733,7741,7751,7832,7974,8001,8002,8031,8035,8053,8058,8113,8267,8306,8308,8309,8316,8411,8591,8604,8630,8697,8725,8750,8766,8801,8802,8830,9020,9021,9022,9101,9202,9432,9433,9434,9735,9843,9983,9984
2013-10-31,1494.4926315789473,1004.042947368421,652.5973684210527,2378.8405263157897,1214.215789473684,1221.0173684210527,2397.0984210526317,3130.6042105263155,539.7077368421053,614.6480526315789,1015.0856842105263,355.08089473684214,2736.096842105263,3474.13,873.9484736842105,1879.504736842105,639.0914736842105,3304.623157894737,1099.7663157894738,1116.7436842105265,525.4208421052631,2316.615263157895,781.6204210526316,444.39894736842103,2082.497894736842,1646.2815789473684,365.5582631578947,2702.4531578947367,2807.0663157894737,2370.2763157894738,1199.4868421052631,,,22119.0,1915.2747368421053,1350.0084210526315,5114.097368421053,3117.6552631578948,4043.8405263157897,932.6836842105264,2624.2742105263155,2068.6768421052634,3457.0221052631578,3597.443157894737,811.8184736842105,1845.722105263158,8948.698421052632,3054.8473684210526,4032.813684210527,227.4274210526316,3031.0994736842104,4631.185789473684,2263.96,4959.365263157895,907.3726315789474,1123.5542105263157,3157.05,2232.3247368421053,2149.87,8155.974210526317,738.6226315789473,2245.3194736842106,2663.077894736842,562.4673684210526,1044.9954736842105,918.338947368421,580.8620526315789,1072.3473684210526,1483.1584210526316,966.5802105263159,1520.7084210526316,1951.6852631578945,1194.9442105263158,479.0405263157895,380.78294736842105,3760.2668421052635,3457.8563157894737,1553.41,1253.1984210526316,697.5605263157895,1962.9273684210527,970.1196842105264,1903.6757894736845,1095.8605263157895,788.1683157894737,2942.662105263158,2562.418947368421,4366.708947368421,7771.703157894738,3749.0584210526317,12210.036842105264,819.2083157894737,1971.767894736842,40.81328947368421,1389.1463157894736,,5220.255263157895,4259.495789473684,10617.773684210528,3541.0178947368418
2013-11-30,1553.893,1051.405,623.7085,2394.8525,1281.678,1288.6444999999999,2473.7084999999997,3167.75,594.9167,666.6877999999999,1031.7102,360.58755,2947.487,3589.9025,1002.3877,2030.86,718.13225,3375.0495,1378.7665000000002,1202.9959999999999,556.1922000000001,2400.319,743.1029000000001,419.81149999999997,2306.699,1643.8080000000002,389.70955,2792.9835,2741.132,2383.823,1261.8065000000001,,,22615.120000000003,1769.0865000000001,1527.301,5748.1985,3453.935,3976.7949999999996,1002.2610000000001,2485.4375,2230.4755,3769.844,4110.6085,920.8118000000001,1721.3185,9821.317500000001,3085.4445,4122.1855000000005,223.38285000000002,3054.186,4784.1135,2442.1365,5209.7085,833.6245000000001,1129.181,3343.7599999999998,2319.82,2152.9010000000003,8395.652,772.1535,2546.6475,2736.754,607.68965,1171.257,984.5656499999999,571.1609500000001,1059.0865,1494.8915000000002,936.1143500000001,1537.3165000000001,1997.5985,1210.911,491.49205,383.46770000000004,3730.2665,3596.2614999999996,1595.372,1350.459,724.839,2125.7275,1132.93985,2011.4505000000001,1203.21,835.3727000000001,3001.1255,2563.1639999999998,4470.163500000001,7678.7210000000005,3895.9559999999997,11877.89,773.90665,1922.0865,40.759634999999996,1591.3505,,5424.486,4348.842500000001,10946.343499999999,3764.5834999999997
2013-12-31,1583.2975000000001,1088.781,631.175,2537.712,1293.6425,1329.3404999999998,2391.447,3343.762,629.55175,684.6062,1052.3055,373.33465,2917.0945,3768.3065,1017.58945,2017.5595,716.59205,3414.7879999999996,1490.7835,1217.732,556.19065,2520.279,725.7809,483.14700000000005,2558.392,1602.7865,394.8525,3001.9075000000003,2805.1075,2284.6025,1369.0615,,,24297.370000000003,1717.503,1570.409,5986.796,3726.8300000000004,4088.7104999999997,1088.9325000000001,2583.0605,2307.687,4090.4489999999996,4541.2905,1022.0098,1752.7614999999998,10306.3385,2995.0805,4380.301,215.05349999999999,3304.8485,4877.034000000001,2672.8855,5260.571,810.4245,1114.7115,3454.6085,2500.249,2238.8705,8558.232,790.4590000000001,2794.451,2826.7375,643.4054,1214.5315,988.9865,555.659,1057.795,1518.9385,928.9815500000001,1517.8375,2010.279,1241.023,499.7671,382.61255,3981.9635000000003,3720.8525,1605.1375,1392.1595,738.8115,2254.193,1276.4975,2073.8405,1325.9615,854.4672,3104.9255000000003,2618.6965,4512.9915,7512.674000000001,3901.8815000000004,11590.960000000001,803.7549,1901.98,42.211275,1678.6299999999999,,5380.594999999999,4609.3765,12476.92,4240.043
2014-01-31,1596.606842105263,1147.3384210526317,692.3331578947368,2479.568947368421,1216.217894736842,1352.8542105263157,2224.38,3658.5757894736844,610.5426842105263,698.9114210526316,1034.9437894736843,365.5289473684211,2932.8289473684213,3602.434736842105,1048.826842105263,1991.638947368421,689.4067368421053,3391.0715789473684,1691.7657894736842,1156.5247368421053,554.4191578947368,2713.4242105263156,750.104,537.6668421052632,2713.1289473684214,1562.3378947368421,395.9525789473684,3061.7036842105263,2777.5784210526313,2461.3505263157895,1403.6457894736843,,,26501.984210526316,1721.58,1615.4668421052631,5802.741052631579,4074.097368421053,4491.098421052631,1138.26,2737.65,2607.8773684210523,4216.474736842106,4854.031578947369,1102.9252631578947,1695.622105263158,10717.531578947368,2864.857368421053,4700.265263157894,255.5285263157895,3293.7257894736845,4658.494210526315,2945.527894736842,5705.888947368421,844.9863157894737,1106.1152631578946,3346.06,2661.745263157895,2328.4163157894736,8837.017368421051,752.2015789473684,2870.5478947368424,2721.255789473684,685.3341052631579,1306.61,1032.5913684210527,575.7297368421052,1102.5457894736842,1547.8200000000002,970.1251578947368,1523.5410526315789,1808.844210526316,1235.8205263157895,509.8661052631579,415.09884210526315,4027.254210526316,3788.5478947368424,1721.9952631578947,1333.112105263158,738.8652631578948,2288.1905263157896,1214.6526315789474,2008.1147368421052,1376.361052631579,824.1226315789473,3165.883157894737,2598.2463157894736,4574.383684210527,7314.575263157894,3881.991052631579,11352.342105263158,831.4229473684211,2047.7600000000002,44.409452631578944,1642.6863157894738,,5210.088947368421,4748.911052631579,12308.036842105264,4104.606315789474
2014-02-28,1489.624210526316,1029.6982105263157,766.7363157894737,2369.1400000000003,1155.3178947368422,1340.2931578947369,2268.6673684210527,3371.7984210526315,609.9435263157894,624.0944736842106,1004.6019999999999,354.3026842105263,2927.6457894736845,3569.208421052632,1059.6094736842106,1860.4805263157893,716.4322105263158,3293.3763157894737,1672.5673684210526,1045.931052631579,500.9895789473684,2640.521052631579,749.1507368421053,532.5915789473684,2601.147894736842,1615.1499999999999,379.1528421052632,2876.0331578947366,2523.188947368421,2341.5994736842104,1300.9331578947367,,,24299.752631578947,1728.8915789473685,1345.2115789473685,5375.58947368421,3889.4526315789476,4077.777368421053,1056.2763157894738,2711.7631578947367,2839.9973684210527,3939.4205263157896,5609.888421052632,1028.3635789473683,1645.7678947368422,10335.646842105263,2729.1805263157894,4506.496315789474,237.02331578947368,3157.6194736842103,4213.712631578947,2781.480526315789,5175.712631578947,818.2215789473684,1049.498947368421,3018.9668421052634,2467.4415789473683,2145.184210526316,8310.507894736842,777.9242105263157,2813.4731578947367,2602.8384210526315,675.7458421052631,1124.0563157894737,991.6925789473684,546.7717894736843,1150.027894736842,1542.7426315789473,963.1577894736841,1497.8952631578948,1817.3068421052633,1141.94,461.30694736842105,405.2125789473684,3727.251052631579,3410.77947368421,1592.0863157894737,1181.758947368421,654.1226315789473,2090.5052631578947,1083.2036842105263,1849.2563157894738,1226.3963157894736,767.3382105263157,2824.254210526316,2266.583684210526,4066.1726315789474,6970.238947368422,3662.2715789473687,10809.936842105262,821.3565789473683,2025.1526315789474,43.80591578947369,1522.034210526316,,4925.257894736842,4536.505789473685,11267.48947368421,3644.5994736842104
2014-03-31,1458.5774999999999,976.1829,790.9475,2436.473,1147.965,1356.6975,2175.542,3289.126,596.8493500000001,601.5725500000001,996.0853999999999,349.6094,3065.1205,3650.0834999999997,1045.2803,1830.339,771.8162500000001,3419.7845,1684.0605,1072.9445,507.967,2639.9295,749.767,517.048,2522.4849999999997,1747.8790000000001,387.26779999999997,2860.3375,2358.149,2250.1855,1242.9875,,,24390.91,1758.9244999999999,1270.232,5219.461499999999,3797.1525,4205.8485,1043.425,2610.112,2919.7675,3945.3864999999996,5505.85,1065.5126500000001,1746.2220000000002,10016.5465,2865.955,4297.8605,247.46475,3261.469,4301.166,2829.1349999999998,4956.2225,806.4215,1016.8435,2971.973,2490.413,2119.2765,9032.604,807.4390000000001,2996.892,2643.0195,695.4714,1122.432,970.14745,543.5723,1136.306,1679.8884999999998,973.3293,1470.8825000000002,1735.0165000000002,1059.8454,436.5233,380.5571,3506.85,3194.6045,1536.8975,1123.556,629.887,2012.8229999999999,1070.081,1787.3015,1199.406,760.38,2758.866,2210.3695,3857.9505,6919.197999999999,3650.325,11018.35,778.121,2065.1130000000003,44.867745,1565.3799999999999,,5042.46,4221.0845,11504.485,3813.3504999999996
2014-04-30,1392.684761904762,964.9687142857143,755.1471428571429,2489.035238095238,1182.3676190476192,1352.0695238095238,2261.8290476190473,3337.055714285714,591.8892380952382,585.3710476190475,1060.8361904761905,329.33671428571427,3243.719047619048,3435.700476190476,962.497238095238,1630.1861904761906,776.507,3341.0590476190478,1481.5242857142857,998.2813333333334,517.6231428571429,2514.0161904761903,764.3357142857143,424.10047619047623,2462.3242857142855,1715.2900000000002,381.4441428571429,2850.901904761905,2296.427142857143,2465.7914285714287,1209.5542857142857,,,24832.05238095238,1785.6933333333332,1244.0700000000002,5565.236190476191,3659.7285714285717,4000.598095238095,1024.3604761904762,2665.924761904762,2839.287619047619,3763.6395238095242,5510.028095238095,978.9391904761903,1838.3466666666666,9869.718571428572,3028.204761904762,4087.0495238095236,240.1934761904762,3404.5242857142853,4320.538571428571,2718.2933333333335,4719.404285714286,825.8533333333335,993.4619047619047,2842.5214285714283,2572.189047619048,2173.4319047619047,9563.42,741.4066666666668,2997.5838095238096,2719.868571428571,672.8104761904763,1044.3911428571428,909.255,524.7426666666667,1110.0271428571427,1679.9280952380952,980.2499047619048,1429.4685714285715,1777.8338095238096,1048.3833333333332,426.23323809523816,369.32209523809524,3375.935238095238,3029.714761904762,1516.9114285714286,1118.9476190476191,591.3304761904762,2050.899523809524,1012.4063333333334,1757.8790476190475,1152.1614285714286,765.5129523809525,2754.435238095238,2143.2,3794.061428571428,6820.138571428572,3572.3261904761907,11274.447619047618,746.4076666666666,2045.1061904761902,42.42512380952381,1447.4766666666667,,5127.052380952381,4429.912857142857,10939.325238095238,3627.099523809524
2014-05-31,1484.923,980.04845,707.4715,2519.457,1187.226,1377.758,2334.6225,3462.725,568.616,612.1677999999999,1065.2045,323.9971,3508.1809999999996,3417.6410000000005,1038.91525,1708.2185000000002,827.6540000000001,3472.9035000000003,1443.0465,963.0826,507.4934999999999,2522.17,782.2048,391.29949999999997,2331.945,1646.1905,390.5002,2796.169,2313.8285,2743.4695,1134.1979999999999,,,24203.835,1844.229,1259.676,5507.4095,3440.46,3779.0480000000002,1035.2625,2710.69,2721.6615,3517.601,6035.174,931.5388499999999,1635.3105,9511.978500000001,3240.017,3815.035,231.55124999999998,3233.1255,4257.2445,2566.8535,4676.664,816.794,996.031,2804.486,2646.448,2005.1560000000002,9827.364,758.8325,3053.2145,2807.84,665.1242,1038.1245000000001,922.6331,527.95965,1166.478,1668.3465,966.74945,1512.3745,1876.4145,1095.1065,432.57505000000003,389.94845,3225.6735,2933.4404999999997,1497.1385,1217.0549999999998,596.1980000000001,2151.1845000000003,983.1208,1800.1205000000002,1197.018,766.2158000000001,2871.796,2227.3224999999998,3986.9010000000003,6900.8589999999995,3669.9885000000004,12209.52,752.0940499999999,2060.075,45.993315,1502.327,,5348.1115,4684.8395,10166.0655,3445.8379999999997
2014-06-30,1627.4519047619046,1039.161904761905,811.2271428571429,2697.427619047619,1255.1409523809523,1459.0742857142857,2503.421904761905,3608.464285714286,582.9515238095238,653.2607619047619,1090.4942857142858,339.75333333333333,3584.0385714285712,3534.401904761905,1121.0433333333333,1895.2971428571427,856.1252380952382,3594.830952380952,1473.7719047619048,1051.1319047619047,535.0138571428571,2589.23,846.133619047619,423.7638095238096,2481.2242857142855,1746.6799999999998,406.6944761904762,2880.5090476190476,2626.9295238095237,2790.385238095238,1176.4033333333334,,,26802.56666666667,1911.894761904762,1327.4647619047619,5983.427142857143,3548.42619047619,4281.966190476191,1102.807619047619,3019.8009523809524,2899.440476190476,3944.6619047619047,6590.188571428571,1031.3629523809523,1602.997142857143,10474.645714285714,3548.4171428571426,4097.929047619047,239.44566666666668,3304.328571428571,4487.638095238095,2726.35,5210.151428571428,873.2004761904761,1055.9480952380952,2904.8152380952383,2948.055238095238,2186.192380952381,10540.747619047619,819.5704761904761,3252.0914285714284,2879.0790476190477,714.2225238095239,1113.4795238095237,989.124,555.5516190476189,1208.3619047619047,1891.2180952380954,1000.7518095238096,1606.5957142857144,1972.532380952381,1119.9261904761904,469.3341904761905,418.32866666666666,3489.596666666667,3103.154761904762,1552.2785714285715,1274.2457142857143,667.287619047619,2236.2233333333334,1092.2795238095237,1897.772380952381,1223.4542857142858,854.11,3018.2619047619046,2282.032380952381,4157.185238095238,7186.249047619048,3877.1342857142854,13417.780952380954,770.7017142857143,2133.022380952381,49.16227619047619,1606.6680952380952,,5533.565238095238,4829.96380952381,10743.771428571428,3667.9961904761903
